31_2	[3, 5, 10]	[]	1.1922746
31_3	[3, 5, 10]	[]	-0.28006983 UPDATE 
31_4	[3, 5, 10]	[]	0.024394512
31_5	[3, 5, 10]	[]	0.6538353
31_6	[3, 5, 10]	[]	2.1069584
31_7	[3, 5, 10]	[]	0.46484995
31_8	[3, 5, 10]	[]	0.54337215
31_9	[2, 3, 7]	[]	0.9853544
32_2	[3, 5, 10]	[]	1.0498905
32_3	[3, 5, 10]	[]	-0.40476704 UPDATE 
32_4	[3, 5, 10]	[]	0.06253052
32_5	[3, 5, 10]	[]	-0.004998207 UPDATE 
32_6	[3, 5, 10]	[]	-3.0497131 UPDATE 
32_7	[2, 4, 7]	[]	0.0539217
32_8	[3, 5, 10]	[]	-2.3563285 UPDATE 
32_9	[3, 5, 10]	[]	1.5563135
32_10	[3, 5, 10]	[]	1.523675
32_11	[3, 5, 10]	[]	0.15287924
33_2	[3, 5, 10]	[]	3.1122327
33_3	[3, 5, 10]	[]	1.0197573
33_4	[3, 5, 10]	[]	1.5657752
33_5	[3, 5, 10]	[]	1.7771974
33_6	[3, 5, 10]	[]	1.6857264
33_7	[3, 5, 10]	[]	1.8940551
33_8	[3, 5, 10]	[]	2.043764
33_9	[2, 4, 9]	[]	1.3270102
33_10	[3, 5, 10]	[]	-2.8636627 UPDATE 
34_2	[3, 5, 10]	[]	2.0680525
34_3	[3, 5, 10]	[]	2.1345227
34_4	[3, 4, 9]	[]	1.4963417
34_5	[3, 5, 10]	[]	2.282047
34_6	[3, 5, 9]	[]	1.2865701
34_7	[3, 5, 10]	[]	1.4457664
34_8	[3, 5, 9]	[]	1.1338959
34_9	[3, 5, 10]	[]	1.9562111
37_2	[3, 5, 10]	[]	3.608572
37_3	[3, 5, 10]	[]	2.2854183
37_4	[3, 5, 10]	[]	2.2847168
37_5	[3, 5, 10]	[]	2.673964
37_6	[3, 5, 10]	[]	-0.9204898 UPDATE 
37_7	[3, 5, 10]	[]	2.3848867
37_8	[3, 5, 10]	[]	1.0603819
37_9	[2, 5, 10]	[]	-0.8329983 UPDATE 
37_10	[3, 5, 8]	[]	2.4257874
37_11	[3, 5, 10]	[]	1.8739953
37_12	[1, 3, 8]	[]	2.2633016
40_2	[3, 5, 10]	[]	0.89891815
40_3	[2, 2, 5]	[]	0.6096163
40_4	[2, 4, 9]	[]	0.14829683
40_5	[3, 5, 10]	[]	-0.23018122 UPDATE 
40_6	[1, 1, 4]	[]	0.20576191
40_7	[3, 5, 10]	[]	-0.7467127 UPDATE 
40_8	[2, 3, 5]	[]	0.054621696
40_9	[3, 5, 10]	[]	-0.71352863 UPDATE 
40_10	[3, 5, 10]	[]	2.0210552
49_2	[3, 5, 10]	[]	1.9733472
49_3	[3, 5, 10]	[]	-0.43969727 UPDATE 
49_4	[3, 5, 10]	[]	1.0194917
49_5	[3, 5, 9]	[]	1.3490891
49_6	[3, 5, 8]	[]	0.0679369
49_7	[3, 5, 10]	[]	0.2087431
49_8	[3, 5, 10]	[]	0.93152046
49_9	[3, 5, 10]	[]	-0.73149395 UPDATE 
49_10	[3, 5, 7]	[]	1.5947576
50_2	[3, 5, 10]	[]	-0.5068793 UPDATE 
50_3	[3, 5, 10]	[]	0.5452547
50_4	[3, 5, 10]	[]	-0.13288784 UPDATE 
50_5	[3, 5, 10]	[]	-2.3993578 UPDATE 
50_6	[3, 5, 10]	[]	1.3055339
50_7	[3, 5, 10]	[]	-3.0273538 UPDATE 
50_8	[3, 5, 10]	[]	2.1089454
50_9	[3, 5, 10]	[]	3.322287
50_10	[3, 5, 9]	[]	1.6404538
54_2	[3, 4, 9]	[]	0.63962936
54_3	[3, 5, 10]	[]	-1.4369555 UPDATE 
54_4	[3, 5, 10]	[]	-1.2133336 UPDATE 
54_5	[3, 5, 10]	[]	0.9886379
54_6	[0, 0, 3]	[]	0.57372046
54_7	[3, 5, 10]	[]	0.73256683
54_8	[3, 5, 10]	[]	-2.297049 UPDATE 
54_9	[2, 4, 9]	[]	2.7388687
56_2	[3, 5, 10]	[]	2.0608997
56_3	[2, 3, 8]	[]	0.12637424
56_4	[3, 5, 10]	[]	0.97057056
56_5	[3, 5, 10]	[]	1.3250155
56_6	[3, 5, 10]	[]	0.8758974
56_7	[3, 5, 10]	[]	-1.7470002 UPDATE 
56_8	[3, 5, 10]	[]	0.6011529
58_2	[3, 5, 10]	[]	2.483809
58_3	[3, 5, 10]	[]	1.4125643
58_4	[3, 5, 8]	[]	1.2129993
58_5	[3, 5, 10]	[]	2.0665872
58_6	[1, 3, 8]	[]	1.1958337
58_7	[3, 5, 10]	[]	-1.3137517 UPDATE 
58_8	[3, 5, 9]	[]	1.4403515
59_2	[0, 0, 1]	[]	0.018852234
59_3	[3, 5, 10]	[]	-3.2373343 UPDATE 
59_4	[3, 5, 10]	[]	2.3267598
59_5	[3, 5, 10]	[]	-2.570139 UPDATE 
59_6	[3, 5, 10]	[]	1.534081
59_7	[3, 5, 10]	[]	-3.0141826 UPDATE 
59_8	[3, 5, 10]	[]	0.15724659
61_2	[3, 5, 10]	[]	1.1394181
61_3	[3, 5, 10]	[]	1.5600982
61_4	[3, 3, 6]	[]	0.55803347
61_5	[3, 5, 10]	[]	-0.14690876 UPDATE 
61_6	[3, 5, 10]	[]	-2.261734 UPDATE 
61_7	[2, 3, 4]	[]	0.051404953
61_8	[3, 5, 10]	[]	-0.26985168 UPDATE 
61_9	[3, 5, 10]	[]	0.56317234
67_2	[3, 5, 10]	[]	1.0589414
67_3	[3, 5, 9]	[]	0.5989752
67_4	[3, 5, 10]	[]	-0.73309755 UPDATE 
67_5	[3, 5, 10]	[]	-1.6522379 UPDATE 
67_6	[3, 5, 10]	[]	1.2096491
67_7	[3, 5, 10]	[]	-0.3940549 UPDATE 
67_8	[3, 5, 10]	[]	1.2184196
67_9	[3, 5, 10]	[]	0.45854092
67_10	[3, 5, 10]	[]	-1.2700205 UPDATE 
67_11	[3, 5, 10]	[]	-1.751461 UPDATE 
68_2	[3, 5, 7]	[]	1.4326105
68_3	[3, 5, 10]	[]	3.0148246
68_4	[3, 5, 10]	[]	-2.0181217 UPDATE 
68_5	[3, 5, 10]	[]	-2.875236 UPDATE 
68_6	[3, 5, 9]	[]	0.9578004
68_7	[3, 5, 10]	[]	-1.4980769 UPDATE 
68_8	[3, 5, 10]	[]	0.5017843
68_9	[3, 5, 10]	[]	2.179445
68_10	[3, 5, 10]	[]	-1.2884259 UPDATE 
68_11	[3, 5, 10]	[]	1.4112458
69_2	[3, 4, 10]	[]	0.6933098
69_3	[3, 5, 10]	[]	-1.9119825 UPDATE 
69_4	[3, 5, 10]	[]	0.2798338
69_5	[3, 5, 10]	[]	-0.35053968 UPDATE 
69_6	[3, 5, 10]	[]	0.04379368
69_7	[3, 5, 10]	[]	0.18512774
69_8	[3, 5, 10]	[]	0.10025978
69_9	[3, 5, 10]	[]	0.31307936
69_10	[3, 5, 10]	[]	0.04286146
75_2	[3, 5, 9]	[]	0.0593462
75_3	[3, 5, 10]	[]	0.16449404
75_4	[3, 5, 10]	[]	-0.35660458 UPDATE 
75_5	[1, 3, 8]	[]	0.030305862
75_6	[3, 5, 10]	[]	-1.728406 UPDATE 
75_7	[1, 3, 5]	[]	0.3882041
75_8	[3, 5, 9]	[]	0.53248024
75_9	[3, 5, 9]	[]	0.060636997
75_10	[3, 5, 9]	[]	0.24376822
77_2	[3, 5, 10]	[]	-0.0044994354 UPDATE 
77_3	[1, 3, 7]	[]	0.20652199
77_4	[3, 5, 10]	[]	-1.4506278 UPDATE 
77_5	[3, 5, 10]	[]	-1.8613515 UPDATE 
77_6	[3, 5, 10]	[]	-2.4097238 UPDATE 
77_7	[3, 5, 10]	[]	0.5784273
77_8	[3, 5, 10]	[]	-2.4668112 UPDATE 
77_9	[3, 5, 10]	[]	2.3970919
77_10	[3, 5, 10]	[]	-0.87030697 UPDATE 
78_2	[3, 5, 10]	[]	1.0849371
78_3	[3, 5, 10]	[]	1.0887256
78_4	[3, 5, 10]	[]	0.25191307
78_5	[3, 5, 10]	[]	1.0095754
78_6	[3, 5, 9]	[]	1.1143427
78_7	[3, 5, 10]	[]	-1.6119003 UPDATE 
78_8	[3, 5, 10]	[]	0.08079052
78_9	[3, 5, 10]	[]	0.33318043
78_10	[3, 5, 10]	[]	-1.3056889 UPDATE 
79_2	[3, 5, 10]	[]	-1.5613089 UPDATE 
79_3	[3, 5, 10]	[]	-0.654068 UPDATE 
79_4	[3, 5, 10]	[]	-1.7973518 UPDATE 
79_5	[3, 5, 10]	[]	0.5500684
79_6	[3, 5, 10]	[]	-1.3911705 UPDATE 
79_7	[3, 5, 10]	[]	2.2346704
79_8	[3, 5, 9]	[]	0.6429219
79_9	[3, 5, 10]	[]	-1.3601136 UPDATE 
