31_2	[3, 5, 10]	[]	1.03089
31_3	[3, 5, 10]	[]	-0.40750074 UPDATE 
31_4	[3, 5, 10]	[]	0.027754784
31_5	[3, 5, 10]	[]	0.5745325
31_6	[3, 5, 10]	[]	2.1182356
31_7	[3, 5, 10]	[]	0.36830568
31_8	[3, 5, 10]	[]	0.40755367
31_9	[2, 2, 6]	[]	0.7299309
32_2	[3, 5, 10]	[]	1.1630793
32_3	[3, 5, 10]	[]	-0.5162749 UPDATE 
32_4	[3, 5, 10]	[]	0.5511575
32_5	[3, 5, 9]	[]	0.09438944
32_6	[3, 5, 10]	[]	-1.6012306 UPDATE 
32_7	[3, 4, 6]	[]	0.6213479
32_8	[3, 5, 10]	[]	-2.3347216 UPDATE 
32_9	[3, 5, 10]	[]	1.4417529
32_10	[3, 5, 10]	[]	1.528399
32_11	[3, 5, 10]	[]	0.44522476
33_2	[3, 5, 10]	[]	3.9795322
33_3	[3, 3, 3]	[]	1.0404558
33_4	[2, 3, 4]	[]	1.8344483
33_5	[3, 5, 10]	[]	2.112424
33_6	[3, 5, 10]	[]	2.0536113
33_7	[3, 5, 10]	[]	2.2652578
33_8	[3, 5, 10]	[]	2.0471249
33_9	[0, 0, 1]	[]	1.2523775
33_10	[3, 5, 10]	[]	-2.5268102 UPDATE 
34_2	[3, 5, 10]	[]	2.3486814
34_3	[3, 5, 10]	[]	2.5088563
34_4	[1, 2, 6]	[]	1.1549339
34_5	[3, 5, 10]	[]	2.3697844
34_6	[2, 3, 7]	[]	1.2027416
34_7	[3, 5, 10]	[]	1.5554986
34_8	[3, 5, 9]	[]	1.1268253
34_9	[3, 5, 10]	[]	1.6946707
37_2	[3, 5, 10]	[]	3.3028224
37_3	[3, 5, 10]	[]	2.1382256
37_4	[3, 5, 10]	[]	1.51722
37_5	[3, 5, 10]	[]	2.0343037
37_6	[3, 5, 10]	[]	-0.87842846 UPDATE 
37_7	[3, 5, 10]	[]	2.0295658
37_8	[3, 5, 10]	[]	0.6979451
37_9	[2, 5, 10]	[]	-0.71393585 UPDATE 
37_10	[2, 3, 6]	[]	2.4162316
37_11	[3, 5, 10]	[]	1.7514448
37_12	[2, 3, 6]	[]	1.9298592
40_2	[3, 5, 10]	[]	0.9878974
40_3	[1, 3, 6]	[]	0.6353464
40_4	[3, 5, 10]	[]	-0.6873059 UPDATE 
40_5	[1, 2, 5]	[]	0.17812586
40_6	[3, 5, 10]	[]	-0.26799822 UPDATE 
40_7	[3, 5, 10]	[]	-0.77479076 UPDATE 
40_8	[2, 3, 6]	[]	0.5062113
40_9	[3, 5, 10]	[]	-0.2615757 UPDATE 
40_10	[3, 5, 10]	[]	0.14994621
49_2	[3, 5, 10]	[]	2.6003535
49_3	[3, 5, 10]	[]	-0.5335336 UPDATE 
49_4	[3, 5, 10]	[]	0.7343173
49_5	[3, 4, 8]	[]	0.9978547
49_6	[3, 5, 10]	[]	-0.43267584 UPDATE 
49_7	[3, 5, 10]	[]	0.049958706
49_8	[3, 5, 10]	[]	0.40082788
49_9	[3, 5, 10]	[]	-0.94501734 UPDATE 
49_10	[2, 4, 7]	[]	1.142786
50_2	[3, 5, 10]	[]	-0.6657877 UPDATE 
50_3	[3, 5, 10]	[]	0.82056665
50_4	[2, 3, 6]	[]	0.23715067
50_5	[3, 5, 10]	[]	-2.2008996 UPDATE 
50_6	[3, 5, 10]	[]	1.3818727
50_7	[3, 5, 10]	[]	-2.085826 UPDATE 
50_8	[3, 5, 10]	[]	2.6866918
50_9	[3, 5, 10]	[]	3.4488187
50_10	[3, 5, 9]	[]	1.7280488
54_2	[3, 4, 9]	[]	0.40586853
54_3	[3, 5, 10]	[]	-1.663136 UPDATE 
54_4	[3, 5, 10]	[]	-1.5130653 UPDATE 
54_5	[2, 4, 9]	[]	0.258595
54_6	[0, 0, 4]	[]	0.11880112
54_7	[3, 5, 9]	[]	0.5834551
54_8	[3, 5, 10]	[]	-2.00067 UPDATE 
54_9	[2, 4, 9]	[]	2.7459397
56_2	[3, 5, 10]	[]	2.4677153
56_3	[3, 5, 10]	[]	-0.14045668 UPDATE 
56_4	[3, 5, 9]	[]	1.0547824
56_5	[3, 5, 9]	[]	1.4796185
56_6	[3, 5, 10]	[]	1.1475964
56_7	[3, 5, 10]	[]	-1.6369472 UPDATE 
56_8	[3, 4, 9]	[]	0.8049779
58_2	[3, 5, 10]	[]	3.0051417
58_3	[3, 5, 10]	[]	1.7737217
58_4	[3, 5, 8]	[]	1.8396449
58_5	[3, 5, 10]	[]	2.555365
58_6	[1, 3, 6]	[]	1.2799144
58_7	[3, 5, 10]	[]	-1.4215202 UPDATE 
58_8	[3, 5, 10]	[]	1.121522
59_2	[0, 0, 5]	[]	0.61581373
59_3	[3, 5, 10]	[]	-2.1004863 UPDATE 
59_4	[3, 5, 10]	[]	2.4320412
59_5	[3, 5, 10]	[]	-2.4865437 UPDATE 
59_6	[3, 5, 10]	[]	1.630166
59_7	[3, 5, 10]	[]	-2.3462358 UPDATE 
59_8	[2, 4, 8]	[]	0.34973
61_2	[3, 5, 10]	[]	1.007535
61_3	[3, 5, 10]	[]	1.7939391
61_4	[2, 3, 3]	[]	0.39029598
61_5	[3, 5, 10]	[]	-0.40627956 UPDATE 
61_6	[3, 5, 10]	[]	-1.9390173 UPDATE 
61_7	[1, 2, 4]	[]	0.06665707
61_8	[1, 1, 4]	[]	0.28657675
61_9	[3, 5, 10]	[]	-1.2948813 UPDATE 
67_2	[3, 5, 10]	[]	1.5280142
67_3	[3, 5, 10]	[]	0.6630616
67_4	[3, 5, 10]	[]	-0.8777852 UPDATE 
67_5	[3, 5, 10]	[]	-1.0437107 UPDATE 
67_6	[3, 5, 10]	[]	1.2701359
67_7	[3, 5, 10]	[]	-0.7265043 UPDATE 
67_8	[3, 5, 10]	[]	1.3052292
67_9	[3, 5, 10]	[]	0.18982601
67_10	[3, 5, 10]	[]	-1.3636556 UPDATE 
67_11	[3, 5, 10]	[]	-1.5803704 UPDATE 
68_2	[0, 0, 1]	[]	1.1386642
68_3	[3, 5, 10]	[]	3.1086712
68_4	[3, 5, 10]	[]	-2.0571704 UPDATE 
68_5	[3, 5, 10]	[]	-1.4793682 UPDATE 
68_6	[3, 4, 8]	[]	1.098217
68_7	[3, 5, 10]	[]	-0.9616647 UPDATE 
68_8	[3, 5, 8]	[]	0.14109087
68_9	[3, 5, 10]	[]	1.8779297
68_10	[3, 5, 10]	[]	-1.0709133 UPDATE 
68_11	[3, 5, 10]	[]	0.7560301
69_2	[3, 4, 10]	[]	0.83948755
69_3	[3, 5, 10]	[]	-1.4983249 UPDATE 
69_4	[3, 5, 10]	[]	-0.10939646 UPDATE 
69_5	[3, 5, 10]	[]	0.18674517
69_6	[3, 5, 10]	[]	-0.035164356 UPDATE 
69_7	[3, 5, 10]	[]	-0.81957483 UPDATE 
69_8	[3, 5, 10]	[]	0.29356575
69_9	[3, 5, 10]	[]	0.30947733
69_10	[3, 5, 10]	[]	1.2646608
75_2	[3, 5, 10]	[]	0.124684334
75_3	[3, 5, 10]	[]	0.22958422
75_4	[3, 5, 10]	[]	-0.674881 UPDATE 
75_5	[3, 5, 10]	[]	-0.935328 UPDATE 
75_6	[2, 3, 5]	[]	0.44212866
75_7	[3, 5, 10]	[]	-1.2690978 UPDATE 
75_8	[3, 5, 8]	[]	0.3880539
75_9	[3, 5, 8]	[]	0.21434307
75_10	[3, 5, 10]	[]	-0.9113226 UPDATE 
77_2	[3, 5, 10]	[]	-0.2453847 UPDATE 
77_3	[1, 3, 6]	[]	0.5277548
77_4	[3, 5, 10]	[]	-1.4203649 UPDATE 
77_5	[3, 5, 10]	[]	-1.5399084 UPDATE 
77_6	[3, 5, 10]	[]	-2.2985797 UPDATE 
77_7	[3, 5, 10]	[]	1.3968663
77_8	[3, 5, 10]	[]	-1.8102055 UPDATE 
77_9	[3, 5, 10]	[]	2.7004156
77_10	[3, 5, 10]	[]	-0.67710686 UPDATE 
78_2	[3, 5, 10]	[]	0.88992023
78_3	[3, 5, 10]	[]	1.4901533
78_4	[3, 5, 9]	[]	1.1599455
78_5	[3, 5, 8]	[]	0.36185598
78_6	[3, 5, 10]	[]	0.57343006
78_7	[3, 5, 10]	[]	-1.4406466 UPDATE 
78_8	[3, 5, 10]	[]	1.6540093
78_9	[3, 5, 10]	[]	0.3868003
78_10	[3, 5, 10]	[]	-1.1809354 UPDATE 
79_2	[3, 5, 10]	[]	-1.3337045 UPDATE 
79_3	[3, 4, 7]	[]	0.04443264
79_4	[3, 5, 10]	[]	-1.1028242 UPDATE 
79_5	[3, 5, 10]	[]	1.249486
79_6	[3, 5, 10]	[]	-1.2116294 UPDATE 
79_7	[3, 5, 10]	[]	1.7952495
79_8	[3, 5, 10]	[]	0.26245642
79_9	[3, 5, 10]	[]	-1.308425 UPDATE 
