31_2	[3, 5, 10]	[]	1.2682881
31_3	[3, 5, 10]	[]	-0.1701026 UPDATE 
31_4	[3, 5, 10]	[]	0.26515293
31_5	[3, 5, 10]	[]	0.81193066
31_6	[3, 5, 10]	[]	2.3556337
31_7	[3, 5, 10]	[]	0.60570383
31_8	[3, 5, 10]	[]	0.6449518
31_9	[3, 5, 10]	[]	0.967329
32_2	[3, 5, 10]	[]	1.4460726
32_3	[3, 5, 10]	[]	-0.23328161 UPDATE 
32_4	[3, 5, 10]	[]	0.8341508
32_5	[3, 5, 10]	[]	0.21177816
32_6	[3, 5, 10]	[]	-1.3781686 UPDATE 
32_7	[3, 5, 10]	[]	0.84440994
32_8	[3, 5, 10]	[]	-2.225772 UPDATE 
32_9	[3, 5, 10]	[]	1.6006961
32_10	[3, 5, 10]	[]	1.6873422
32_11	[3, 5, 10]	[]	0.13171959
33_2	[3, 5, 10]	[]	4.0720305
33_3	[3, 3, 3]	[]	1.1329541
33_4	[2, 3, 4]	[]	1.9269466
33_5	[3, 5, 10]	[]	2.2049222
33_6	[3, 5, 10]	[]	2.1461096
33_7	[3, 5, 10]	[]	2.3577561
33_8	[3, 5, 10]	[]	2.1396232
33_9	[0, 0, 1]	[]	1.3448758
33_10	[3, 5, 10]	[]	-2.4343119 UPDATE 
34_2	[3, 5, 10]	[]	2.4760838
34_3	[3, 5, 10]	[]	2.6362586
34_4	[2, 4, 8]	[]	1.2823362
34_5	[3, 5, 10]	[]	2.4971867
34_6	[2, 4, 9]	[]	1.3301439
34_7	[3, 5, 10]	[]	1.6829009
34_8	[3, 5, 9]	[]	1.2542276
34_9	[3, 5, 10]	[]	1.822073
37_2	[3, 5, 10]	[]	3.4385145
37_3	[3, 5, 10]	[]	2.2739177
37_4	[3, 5, 10]	[]	1.6529121
37_5	[3, 5, 10]	[]	2.1699958
37_6	[3, 5, 10]	[]	-0.74273634 UPDATE 
37_7	[3, 5, 10]	[]	2.102573
37_8	[3, 5, 10]	[]	0.83363724
37_9	[2, 5, 10]	[]	-0.64092875 UPDATE 
37_10	[2, 3, 6]	[]	2.5573711
37_11	[3, 5, 10]	[]	1.8244519
37_12	[2, 3, 6]	[]	2.0709987
40_2	[3, 5, 10]	[]	1.1642175
40_3	[2, 4, 7]	[]	0.8116665
40_4	[3, 5, 10]	[]	-0.51098585 UPDATE 
40_5	[2, 4, 7]	[]	0.30054522
40_6	[3, 5, 10]	[]	-0.14557886 UPDATE 
40_7	[3, 5, 10]	[]	-0.6160865 UPDATE 
40_8	[3, 4, 8]	[]	0.67013884
40_9	[3, 5, 10]	[]	0.0110321045
40_10	[3, 5, 10]	[]	0.3262663
49_2	[3, 5, 10]	[]	2.7335374
49_3	[3, 5, 10]	[]	-0.40034962 UPDATE 
49_4	[3, 5, 10]	[]	0.86750126
49_5	[3, 4, 9]	[]	1.1681457
49_6	[3, 5, 10]	[]	-0.2623849 UPDATE 
49_7	[3, 5, 10]	[]	0.22024965
49_8	[3, 5, 10]	[]	0.53401184
49_9	[3, 5, 10]	[]	-0.6842413 UPDATE 
49_10	[3, 5, 9]	[]	0.013531208
50_2	[3, 5, 10]	[]	-0.49329042 UPDATE 
50_3	[3, 5, 10]	[]	0.9930639
50_4	[3, 5, 10]	[]	0.413774
50_5	[3, 5, 10]	[]	-2.0242763 UPDATE 
50_6	[3, 5, 10]	[]	1.4987402
50_7	[3, 5, 10]	[]	-1.9689584 UPDATE 
50_8	[3, 5, 10]	[]	2.800991
50_9	[3, 5, 10]	[]	3.563118
50_10	[3, 5, 9]	[]	1.8423481
54_2	[3, 5, 10]	[]	0.5571451
54_3	[3, 5, 10]	[]	-1.5118594 UPDATE 
54_4	[3, 5, 10]	[]	-1.3700781 UPDATE 
54_5	[3, 5, 10]	[]	0.40987158
54_6	[0, 0, 4]	[]	0.2700777
54_7	[3, 5, 9]	[]	0.7347317
54_8	[3, 5, 10]	[]	-1.8618736 UPDATE 
54_9	[3, 5, 10]	[]	2.8667502
56_2	[3, 5, 10]	[]	2.7492604
56_3	[3, 4, 9]	[]	0.14108849
56_4	[3, 5, 10]	[]	1.3363276
56_5	[3, 5, 10]	[]	1.7611637
56_6	[3, 5, 10]	[]	1.4291415
56_7	[3, 5, 10]	[]	-1.8186626 UPDATE 
56_8	[3, 4, 9]	[]	1.086523
58_2	[3, 5, 10]	[]	3.1420941
58_3	[3, 5, 10]	[]	1.9106741
58_4	[3, 5, 8]	[]	1.9765973
58_5	[3, 5, 10]	[]	2.6923175
58_6	[1, 3, 7]	[]	1.4168668
58_7	[3, 5, 10]	[]	-1.2845678 UPDATE 
58_8	[3, 5, 10]	[]	1.228363
59_2	[1, 2, 7]	[]	0.7584486
59_3	[3, 5, 10]	[]	-1.9578514 UPDATE 
59_4	[3, 5, 10]	[]	2.5976458
59_5	[3, 5, 10]	[]	-2.320939 UPDATE 
59_6	[3, 5, 10]	[]	1.8870444
59_7	[3, 5, 10]	[]	-2.0893574 UPDATE 
59_8	[3, 5, 9]	[]	0.09355545
61_2	[3, 5, 10]	[]	1.1900034
61_3	[3, 5, 10]	[]	1.9764075
61_4	[2, 3, 4]	[]	0.5727644
61_5	[3, 5, 10]	[]	-0.22381115 UPDATE 
61_6	[3, 5, 10]	[]	-1.7494149 UPDATE 
61_7	[2, 3, 5]	[]	0.17240047
61_8	[2, 2, 5]	[]	0.39232016
61_9	[2, 4, 8]	[]	0.1580801
67_2	[3, 5, 10]	[]	1.726201
67_3	[3, 5, 10]	[]	0.8612485
67_4	[3, 5, 10]	[]	-0.67959833 UPDATE 
67_5	[3, 5, 10]	[]	-0.8221359 UPDATE 
67_6	[3, 5, 10]	[]	1.5364904
67_7	[3, 5, 10]	[]	-0.46014977 UPDATE 
67_8	[3, 5, 10]	[]	1.5715837
67_9	[3, 5, 10]	[]	0.45618057
67_10	[3, 5, 10]	[]	-1.2185955 UPDATE 
67_11	[3, 5, 10]	[]	-1.4063511 UPDATE 
68_2	[1, 1, 3]	[]	1.270442
68_3	[3, 5, 10]	[]	3.240449
68_4	[3, 5, 10]	[]	-1.9253926 UPDATE 
68_5	[3, 5, 10]	[]	-1.3308077 UPDATE 
68_6	[3, 4, 8]	[]	1.1908603
68_7	[3, 5, 10]	[]	-0.8690214 UPDATE 
68_8	[3, 5, 8]	[]	0.24471569
68_9	[3, 5, 10]	[]	2.0097075
68_10	[3, 5, 10]	[]	-0.9672885 UPDATE 
68_11	[3, 5, 10]	[]	0.8520436
69_2	[3, 5, 10]	[]	1.0840173
69_3	[3, 5, 10]	[]	-1.2537951 UPDATE 
69_4	[3, 5, 10]	[]	0.04165268
69_5	[3, 5, 10]	[]	-0.07293081 UPDATE 
69_6	[3, 5, 10]	[]	0.04912424
69_7	[3, 5, 10]	[]	0.23603964
69_8	[3, 5, 10]	[]	0.15026283
69_9	[3, 4, 10]	[]	0.08825064
69_10	[3, 5, 10]	[]	1.4312773
75_2	[3, 5, 10]	[]	0.3034339
75_3	[3, 5, 10]	[]	0.40833378
75_4	[3, 5, 10]	[]	-0.49613142 UPDATE 
75_5	[3, 5, 10]	[]	-0.7570882 UPDATE 
75_6	[2, 4, 8]	[]	0.6208782
75_7	[3, 5, 10]	[]	-1.1067314 UPDATE 
75_8	[3, 5, 9]	[]	0.56680346
75_9	[3, 5, 8]	[]	0.3925829
75_10	[3, 4, 6]	[]	0.06569195
77_2	[3, 5, 10]	[]	-0.04910803 UPDATE 
77_3	[3, 5, 9]	[]	0.72403145
77_4	[3, 5, 10]	[]	-1.2728405 UPDATE 
77_5	[3, 5, 10]	[]	-1.4158525 UPDATE 
77_6	[3, 5, 10]	[]	-2.1916647 UPDATE 
77_7	[3, 5, 10]	[]	0.08596611
77_8	[3, 5, 10]	[]	-1.7357306 UPDATE 
77_9	[3, 5, 10]	[]	2.8013806
77_10	[3, 5, 10]	[]	-0.57614183 UPDATE 
78_2	[3, 5, 10]	[]	1.1571894
78_3	[3, 5, 10]	[]	1.7574224
78_4	[3, 5, 10]	[]	1.4272146
78_5	[3, 5, 10]	[]	0.6291251
78_6	[3, 5, 10]	[]	0.8406992
78_7	[3, 5, 10]	[]	-1.1733775 UPDATE 
78_8	[3, 5, 10]	[]	1.794486
78_9	[3, 5, 10]	[]	0.527277
78_10	[3, 5, 10]	[]	-1.0404587 UPDATE 
79_2	[3, 5, 10]	[]	-1.1422286 UPDATE 
79_3	[3, 5, 9]	[]	0.23590851
79_4	[3, 5, 10]	[]	-1.0063562 UPDATE 
79_5	[3, 5, 10]	[]	1.3730879
79_6	[3, 5, 10]	[]	-1.0880275 UPDATE 
79_7	[3, 5, 10]	[]	1.953711
79_8	[3, 5, 10]	[]	0.420918
79_9	[3, 5, 10]	[]	-1.1499634 UPDATE 
